0.000964385 4.22346e-07 4.56959e-07 4.55692e-07 4.44413e-07 4.31621e-07 4.25249e-07 4.16436e-07 4.20112e-07 4.1901e-07 3.76437e-07 4.26538e-07
0.0010559 6.02432e-07 6.51992e-07 6.47323e-07 6.33201e-07 6.14835e-07 6.05648e-07 5.93229e-07 5.94796e-07 5.92147e-07 5.30041e-07 6.06104e-07
0.00115609 8.58828e-07 9.29094e-07 9.18554e-07 9.00571e-07 8.74548e-07 8.6095e-07 8.43143e-07 8.3886e-07 8.3404e-07 7.43866e-07 8.595e-07
0.00126579 1.22299e-06 1.32262e-06 1.30191e-06 1.27807e-06 1.24238e-06 1.2212e-06 1.19507e-06 1.17878e-06 1.17036e-06 1.03977e-06 1.21608e-06
0.00138589 1.73857e-06 1.87963e-06 1.8427e-06 1.80817e-06 1.76203e-06 1.72653e-06 1.68881e-06 1.6504e-06 1.63447e-06 1.44762e-06 1.71582e-06
0.00151741 2.47053e-06 2.66489e-06 2.60391e-06 2.55239e-06 2.49091e-06 2.4339e-06 2.37826e-06 2.30395e-06 2.27407e-06 2.0076e-06 2.41455e-06
0.00166139 3.50621e-06 3.76726e-06 3.67092e-06 3.59556e-06 3.51086e-06 3.42272e-06 3.33792e-06 3.21492e-06 3.15775e-06 2.77229e-06 3.3898e-06
0.00181903 4.97057e-06 5.31282e-06 5.16521e-06 5.05331e-06 4.93045e-06 4.79854e-06 4.66828e-06 4.47768e-06 4.36811e-06 3.81592e-06 4.7464e-06
0.00199165 7.03725e-06 7.47389e-06 7.25102e-06 7.08752e-06 6.8997e-06 6.70539e-06 6.50593e-06 6.21811e-06 6.01815e-06 5.23386e-06 6.62706e-06
0.00218063 9.94412e-06 1.0488e-05 1.01473e-05 9.91994e-06 9.62063e-06 9.33449e-06 9.03412e-06 8.60381e-06 8.2663e-06 7.14647e-06 9.22415e-06
0.00238754 1.4018e-05 1.46782e-05 1.41502e-05 1.38433e-05 1.33665e-05 1.29427e-05 1.25014e-05 1.18686e-05 1.13214e-05 9.70058e-06 1.27959e-05
0.00261409 1.97209e-05 2.04927e-05 1.96677e-05 1.92538e-05 1.85107e-05 1.78924e-05 1.72562e-05 1.63377e-05 1.54483e-05 1.30841e-05 1.76959e-05
0.00286216 2.76694e-05 2.85217e-05 2.72359e-05 2.66656e-05 2.55445e-05 2.46664e-05 2.37428e-05 2.23821e-05 2.0933e-05 1.75103e-05 2.43715e-05
0.00313373 3.87222e-05 3.95625e-05 3.7576e-05 3.67969e-05 3.51249e-05 3.38973e-05 3.25103e-05 3.04175e-05 2.81629e-05 2.3257e-05 3.34127e-05
0.00343111 5.40293e-05 5.4667e-05 5.16263e-05 5.05744e-05 4.8091e-05 4.63451e-05 4.41904e-05 4.10366e-05 3.76418e-05 3.06795e-05 4.55775e-05
0.00375668 7.51429e-05 7.52444e-05 7.06504e-05 6.914e-05 6.54731e-05 6.29566e-05 5.96124e-05 5.50456e-05 4.9972e-05 4.01776e-05 6.18381e-05
0.00411313 0.000104135 0.000103157 9.63163e-05 9.39351e-05 8.85221e-05 8.49559e-05 7.98951e-05 7.33025e-05 6.59413e-05 5.21149e-05 8.34167e-05
0.00450341 0.000143772 0.000140794 0.000130722 0.000126934 0.00011895 0.000113857 0.000106403 9.70871e-05 8.62757e-05 6.69236e-05 0.000111874
0.00493077 0.00019767 0.000191153 0.000176477 0.000170524 0.000158933 0.000151641 0.000140741 0.000127549 0.000111812 8.51137e-05 0.0001491
0.00539863 0.000270523 0.000258168 0.000237015 0.000227583 0.000210962 0.000200522 0.0001844 0.000165997 0.000143731 0.000107261 0.000197375
0.00591088 0.000368367 0.000346877 0.00031651 0.000301943 0.00027791 0.000262695 0.000239425 0.000214092 0.000183226 0.000133667 0.000259423
0.00647181 0.000498904 0.000463332 0.000420089 0.000397417 0.00036283 0.000341101 0.00030834 0.000273634 0.00023122 0.000164567 0.00033836
0.00708589 0.000671753 0.000615065 0.000553582 0.000518789 0.00046984 0.000439156 0.000393866 0.00034612 0.000288653 0.000200181 0.000437833
0.00775824 0.000898742 0.00081066 0.000722742 0.000671037 0.000602762 0.000560299 0.000497538 0.000433265 0.000355703 0.000240391 0.000561436
0.00849438 0.00119427 0.00105987 0.000934921 0.000860462 0.000766035 0.000706974 0.000620425 0.000534621 0.000432959 0.000285082 0.000712957
0.00930047 0.00157522 0.00137375 0.00119871 0.00109212 0.00096205 0.00088037 0.000764633 0.000651978 0.000520245 0.000333211 0.000896161
0.010183 0.00206055 0.00176401 0.00152061 0.00137064 0.00119303 0.00108344 0.000930362 0.000784645 0.000615617 0.000383662 0.00111408
0.0111492 0.00267062 0.00224202 0.00190682 0.00169883 0.00146271 0.0013161 0.00111704 0.000929846 0.000717199 0.000434859 0.00136889
0.0122071 0.00342685 0.0028175 0.00236116 0.00207845 0.00176838 0.00157622 0.00131993 0.001085 0.00082195 0.000484728 0.00166065
0.0133655 0.00434979 0.0034953 0.00288584 0.00250759 0.00210671 0.00185935 0.00153509 0.00124414 0.00092657 0.000530967 0.00198759
0.0146337 0.00545568 0.00427564 0.00347441 0.00297961 0.00247081 0.00215584 0.00175522 0.00140259 0.0010249 0.000570917 0.00234424
0.0160224 0.00675473 0.00515317 0.00411853 0.00348121 0.00284988 0.00245723 0.00197059 0.0015509 0.00111178 0.000602345 0.00272237
0.0175427 0.00824426 0.0061095 0.00479728 0.00399382 0.00322602 0.00274644 0.00216971 0.00168219 0.00118198 0.000622973 0.00310872
0.0192072 0.00990868 0.00712061 0.00549112 0.00449513 0.00358113 0.00300725 0.00234147 0.00178538 0.00123142 0.000631267 0.00348825
0.0210299 0.0117118 0.00814576 0.00616259 0.00495677 0.00389317 0.00322721 0.00247162 0.00185559 0.00125499 0.000626481 0.00384193
0.0230253 0.0136113 0.00914086 0.0067779 0.00535594 0.00414866 0.00339039 0.00255498 0.00188745 0.00125228 0.000608295 0.00415338
0.0252101 0.0155574 0.0100665 0.00731494 0.00567339 0.00433064 0.0034916 0.00258909 0.00187947 0.00122258 0.000579571 0.00441007
0.0276022 0.0175158 0.0108986 0.00774875 0.00589894 0.00443808 0.00352732 0.0025745 0.00183742 0.00117176 0.000542131 0.0046064
0.0302216 0.0194782 0.0116244 0.00808282 0.00603902 0.00447383 0.003507 0.00251873 0.00176673 0.0011051 0.000499933 0.00474617
0.0330891 0.0214844 0.0122653 0.00833326 0.00610902 0.00445901 0.0034415 0.00243493 0.00167914 0.00103162 0.000456316 0.00484436
0.0362288 0.0236576 0.012874 0.00855042 0.00614313 0.00441849 0.00335805 0.00234225 0.00158906 0.000961932 0.000415484 0.00493084
0.0396664 0.026164 0.0135179 0.00878302 0.00617794 0.00437959 0.00327366 0.00225564 0.00150774 0.000900475 0.000379469 0.00503451
0.0434306 0.0290898 0.0142338 0.00904894 0.00622654 0.00435184 0.00319856 0.00217934 0.00143643 0.000847418 0.000347653 0.00516617
0.0475516 0.0323974 0.0149957 0.00931322 0.00628092 0.00431949 0.00312919 0.00210643 0.00136973 0.000795928 0.000318607 0.00531203
0.0520636 0.0357945 0.0157037 0.00949421 0.00629187 0.00424958 0.0030407 0.00201883 0.00129392 0.000738911 0.000289895 0.00542744
0.0570042 0.0387128 0.0161389 0.00947341 0.00618236 0.00409869 0.0028991 0.00189223 0.0011973 0.000670031 0.000258806 0.0054419
0.0624131 0.0404616 0.0160325 0.00914483 0.00586715 0.00382354 0.00267115 0.00171297 0.00107096 0.000586466 0.000224046 0.00528257
0.0683352 0.0406933 0.0152539 0.00850525 0.00532562 0.00342548 0.00235309 0.00148753 0.000919329 0.000496793 0.000187159 0.00493264
0.07482 0.039832 0.0139959 0.0076669 0.00465494 0.00296609 0.00199069 0.00124867 0.000764979 0.000413562 0.000152101 0.00446778
0.0819194 0.0390225 0.0127548 0.00686979 0.00403512 0.00255192 0.0016657 0.00104288 0.000635121 0.000346761 0.000123327 0.0040378
0.0896923 0.0393146 0.0119686 0.00631625 0.00360923 0.00226314 0.00143937 0.000898095 0.000545891 0.000298592 0.000102726 0.00376372
0.0982029 0.0405015 0.0116074 0.00596261 0.00335042 0.00207703 0.00129989 0.000800288 0.000486264 0.00025999 8.79537e-05 0.00361874
0.107522 0.0409929 0.0111435 0.00556417 0.00310448 0.00188355 0.0011685 0.000701866 0.000425813 0.000220738 7.47447e-05 0.00344047
0.117724 0.0397231 0.0101343 0.00495328 0.00272673 0.00160917 0.00098855 0.000579213 0.000349186 0.000179506 6.0796e-05 0.00311451
0.128895 0.0374869 0.00879067 0.00423368 0.00225324 0.00131655 0.000790723 0.000457701 0.000273659 0.000143817 4.79054e-05 0.00271611
0.141126 0.0363436 0.00783913 0.00371968 0.00189066 0.0011153 0.000656701 0.000379917 0.000223761 0.000117878 3.86868e-05 0.00244233
0.154517 0.0352487 0.00725634 0.00333762 0.00165069 0.000965597 0.000567653 0.000329586 0.000188447 9.76133e-05 3.2015e-05 0.00224345
0.169179 0.0333798 0.00644724 0.00289064 0.00142295 0.000794386 0.000475592 0.000275019 0.000154221 8.0057e-05 2.58444e-05 0.00200264
0.185231 0.0314704 0.0055346 0.00244114 0.00117076 0.000643577 0.000381843 0.000221085 0.000123584 6.45103e-05 2.03175e-05 0.00175438
0.202809 0.0298933 0.00490511 0.00212677 0.000975068 0.00055217 0.000317382 0.00018678 0.000101789 5.25698e-05 1.65785e-05 0.00157345
0.222053 0.02793 0.00425769 0.0017942 0.000824272 0.00045822 0.00026138 0.000155702 8.19999e-05 4.30293e-05 1.35779e-05 0.00138975
0.243122 0.0259188 0.00365019 0.00147256 0.000683483 0.000374232 0.000213236 0.000124868 6.60735e-05 3.433e-05 1.08658e-05 0.00121336
0.266194 0.0240943 0.00316763 0.00126711 0.000563486 0.000313734 0.000175685 0.000101256 5.42884e-05 2.81086e-05 8.91853e-06 0.00107273
0.291452 0.022228 0.0027056 0.00106215 0.000469045 0.00025363 0.000144425 8.16903e-05 4.46171e-05 2.29843e-05 7.2933e-06 0.000939485
0.319107 0.0203361 0.00230551 0.000873562 0.000391094 0.00020988 0.000119323 6.70116e-05 3.7124e-05 1.88945e-05 5.99969e-06 0.000820471
0.349385 0.0188176 0.00199107 0.00073634 0.000326907 0.000175216 9.96377e-05 5.64819e-05 3.10775e-05 1.57383e-05 5.04481e-06 0.000726501
0.38254 0.0171601 0.00170018 0.000615188 0.0002706 0.000146753 8.27713e-05 4.70426e-05 2.6023e-05 1.31494e-05 4.19006e-06 0.000636694
0.418839 0.0156264 0.00144981 0.000515352 0.000227698 0.000122288 6.93626e-05 3.93451e-05 2.16838e-05 1.09278e-05 3.51677e-06 0.000558708
0.458582 0.0141519 0.00122726 0.000427391 0.000190125 0.000101431 5.79916e-05 3.26075e-05 1.82241e-05 9.14669e-06 2.96567e-06 0.000487829
0.502097 0.0128428 0.00104416 0.000358142 0.000159107 8.52849e-05 4.85671e-05 2.71756e-05 1.54097e-05 7.68927e-06 2.51701e-06 0.000427992
0.54974 0.0116644 0.000883862 0.000300679 0.000134457 7.15445e-05 4.08084e-05 2.29919e-05 1.30035e-05 6.49266e-06 2.12563e-06 0.000376053
0.601904 0.0105464 0.000752666 0.000254221 0.000113568 6.03108e-05 3.46495e-05 1.94627e-05 1.10063e-05 5.49019e-06 1.80813e-06 0.000330515
0.659019 0.00949479 0.00063738 0.000214749 9.56178e-05 5.07811e-05 2.9374e-05 1.63486e-05 9.31549e-06 4.67757e-06 1.53429e-06 0.000289555
0.721552 0.00854626 0.000542217 0.000181235 8.08207e-05 4.28693e-05 2.48373e-05 1.37387e-05 7.86264e-06 3.96689e-06 1.29801e-06 0.000253946
0.790019 0.00764929 0.000457785 0.000152973 6.80016e-05 3.5941e-05 2.09677e-05 1.16147e-05 6.64361e-06 3.38109e-06 1.10405e-06 0.000221771
0.864984 0.00681147 0.000385398 0.000128058 5.7161e-05 3.02125e-05 1.75958e-05 9.79285e-06 5.58247e-06 2.8523e-06 9.25227e-07 0.00019286
0.947061 0.00601266 0.000321311 0.000106898 4.77848e-05 2.51349e-05 1.48197e-05 8.22677e-06 4.65936e-06 2.40013e-06 7.74172e-07 0.000166506
1.03693 0.00526016 0.000264542 8.82986e-05 3.97912e-05 2.09025e-05 1.23682e-05 6.85166e-06 3.82207e-06 2.02506e-06 6.47792e-07 0.000142529
