0.000964385 3.53993e-07 3.66839e-07 3.63254e-07 3.41643e-07 3.52401e-07 3.53626e-07 3.37806e-07 3.33936e-07 3.40478e-07 3.39107e-07 3.48226e-07
0.0010559 5.00085e-07 5.1795e-07 5.12991e-07 4.8299e-07 4.97829e-07 4.99194e-07 4.77399e-07 4.72177e-07 4.79509e-07 4.78756e-07 4.91773e-07
0.00115609 7.05474e-07 7.30226e-07 7.23389e-07 6.81885e-07 7.02407e-07 7.03545e-07 6.73585e-07 6.66672e-07 6.74144e-07 6.74719e-07 6.93442e-07
0.00126579 9.93526e-07 1.02778e-06 1.01848e-06 9.61451e-07 9.89877e-07 9.89855e-07 9.48953e-07 9.39895e-07 9.46573e-07 9.48969e-07 9.76306e-07
0.00138589 1.39718e-06 1.44398e-06 1.43183e-06 1.35321e-06 1.39311e-06 1.38973e-06 1.33454e-06 1.32321e-06 1.32727e-06 1.33209e-06 1.37229e-06
0.00151741 1.96383e-06 2.02765e-06 2.01147e-06 1.90407e-06 1.95833e-06 1.94843e-06 1.87392e-06 1.85943e-06 1.86017e-06 1.86595e-06 1.92686e-06
0.00166139 2.7499e-06 2.8347e-06 2.81321e-06 2.66853e-06 2.74099e-06 2.72241e-06 2.62331e-06 2.60158e-06 2.59966e-06 2.60467e-06 2.69524e-06
0.00181903 3.84322e-06 3.9553e-06 3.92665e-06 3.73404e-06 3.83017e-06 3.79971e-06 3.66778e-06 3.63321e-06 3.62952e-06 3.63025e-06 3.76407e-06
0.00199165 5.36471e-06 5.51266e-06 5.47381e-06 5.21931e-06 5.34453e-06 5.29934e-06 5.12294e-06 5.0682e-06 5.05924e-06 5.05303e-06 5.2505e-06
0.00218063 7.48132e-06 7.67553e-06 7.62054e-06 7.28809e-06 7.44603e-06 7.38263e-06 7.14683e-06 7.0623e-06 7.03719e-06 7.01707e-06 7.31394e-06
0.00238754 1.04224e-05 1.06751e-05 1.05933e-05 1.0165e-05 1.03561e-05 1.02695e-05 9.95478e-06 9.82919e-06 9.76723e-06 9.70965e-06 1.01716e-05
0.00261409 1.4506e-05 1.48324e-05 1.47068e-05 1.41583e-05 1.43825e-05 1.42605e-05 1.38415e-05 1.36601e-05 1.35277e-05 1.33843e-05 1.4122e-05
0.00286216 2.01653e-05 2.05775e-05 2.03843e-05 1.96808e-05 1.99324e-05 1.97629e-05 1.92047e-05 1.8941e-05 1.86822e-05 1.83756e-05 1.95643e-05
0.00313373 2.79978e-05 2.8505e-05 2.82121e-05 2.72929e-05 2.75643e-05 2.7336e-05 2.6581e-05 2.61953e-05 2.57283e-05 2.51383e-05 2.70447e-05
0.00343111 3.8815e-05 3.94135e-05 3.89763e-05 3.77497e-05 3.80397e-05 3.77249e-05 3.66759e-05 3.60998e-05 3.53282e-05 3.42717e-05 3.72923e-05
0.00375668 5.37167e-05 5.43805e-05 5.3733e-05 5.20772e-05 5.23946e-05 5.19258e-05 5.04368e-05 4.95744e-05 4.83123e-05 4.65463e-05 5.12807e-05
0.00411313 7.41972e-05 7.48633e-05 7.39025e-05 7.1658e-05 7.20051e-05 7.12792e-05 6.91383e-05 6.78576e-05 6.58416e-05 6.29707e-05 7.03223e-05
0.00450341 0.000102263 0.000102788 0.000101359 9.83197e-05 9.86455e-05 9.75045e-05 9.44336e-05 9.25248e-05 8.95009e-05 8.49481e-05 9.61472e-05
0.00493077 0.000140591 0.000140725 0.00013858 0.000134468 0.000134676 0.000132823 0.000128586 0.000125645 0.00012112 0.000114171 0.000131004
0.00539863 0.000192744 0.000192108 0.000188859 0.000183212 0.000183132 0.000180271 0.000174505 0.000169965 0.0001632 0.000152748 0.000177854
0.00591088 0.000263428 0.000261411 0.000256508 0.000248642 0.000247988 0.000243606 0.000235842 0.000229004 0.000219045 0.000203355 0.000240526
0.00647181 0.000358812 0.000354444 0.000346987 0.00033613 0.000334336 0.000327758 0.00031725 0.000307083 0.000292495 0.00026916 0.000323868
0.00708589 0.00048692 0.000478714 0.000467344 0.000452276 0.000448578 0.000438925 0.0004247 0.000409993 0.000388667 0.000353614 0.000434042
0.00775824 0.000658068 0.000643764 0.000626666 0.000605617 0.000599056 0.000585091 0.000565179 0.000544174 0.000513551 0.000461367 0.00057876
0.00849438 0.000885385 0.000861747 0.000836285 0.000807055 0.000795927 0.000775699 0.000747771 0.000717751 0.000673745 0.000596947 0.00076744
0.00930047 0.00118546 0.00114779 0.00110997 0.00106953 0.0010514 0.0010227 0.000982663 0.000940322 0.000876598 0.000765531 0.00101138
0.010183 0.00157896 0.00152055 0.00146509 0.00140949 0.00138096 0.00133969 0.00128291 0.00122242 0.00113102 0.000972851 0.00132434
0.0111492 0.0020911 0.00200259 0.0019218 0.00184529 0.00180108 0.00174252 0.00166156 0.00157556 0.00144502 0.00122417 0.00172154
0.0122071 0.00275203 0.00262057 0.00250445 0.00239915 0.00233277 0.00224801 0.00213293 0.00201204 0.00183034 0.00152636 0.00222104
0.0133655 0.00359713 0.003405 0.00324054 0.0030947 0.00299624 0.00287361 0.00271094 0.00254321 0.00229298 0.00188008 0.00284057
0.0146337 0.00466696 0.00438953 0.00415842 0.0039584 0.00381091 0.00363696 0.00340981 0.00318179 0.00284229 0.00228782 0.00359947
0.0160224 0.00600556 0.00560928 0.00528581 0.00501245 0.00479682 0.00455321 0.0042434 0.00393638 0.00347971 0.00274627 0.00451457
0.0175427 0.0076576 0.00709858 0.00665101 0.00627746 0.00596782 0.00563561 0.00521777 0.0048079 0.00420246 0.00324901 0.00559903
0.0192072 0.00966573 0.00888663 0.00827311 0.00776558 0.00733323 0.0068845 0.00632929 0.0057884 0.00500029 0.00378386 0.00685806
0.0210299 0.0120655 0.0109937 0.0101612 0.00948138 0.00889446 0.008294 0.00756634 0.00686315 0.00585653 0.00433177 0.00828872
0.0230253 0.014882 0.0134254 0.0123132 0.0114165 0.010633 0.00984227 0.00890386 0.00800703 0.00674338 0.0048679 0.00987495
0.0252101 0.0181243 0.0161708 0.0147072 0.0135459 0.0125159 0.0114899 0.0103093 0.00918414 0.00762902 0.00537628 0.0115896
0.0276022 0.0217753 0.0191915 0.0172975 0.0158192 0.0144853 0.013188 0.0117233 0.0103434 0.00846265 0.005819 0.0133827
0.0302216 0.0258092 0.022436 0.0200257 0.0181732 0.0164771 0.0148729 0.0130952 0.0114309 0.00921237 0.00617748 0.015203
0.0330891 0.0302112 0.0258573 0.0228411 0.0205424 0.0184387 0.0164928 0.0143796 0.0124161 0.00984788 0.0064265 0.017005
0.0362288 0.0349858 0.0294342 0.0257129 0.0228938 0.0203351 0.0180121 0.0155491 0.0132754 0.0103595 0.00657927 0.0187659
0.0396664 0.0402193 0.0331997 0.0286697 0.0252437 0.0221822 0.0194436 0.0166125 0.0140182 0.0107684 0.00665293 0.0205051
0.0434306 0.0461087 0.0372998 0.0318001 0.027681 0.0240672 0.0208607 0.0176352 0.0146948 0.0111156 0.00666674 0.0222974
0.0475516 0.0530388 0.0420439 0.0353294 0.0304051 0.0261599 0.0224071 0.0187402 0.0154014 0.011473 0.00667194 0.0243017
0.0520636 0.0615211 0.0477969 0.0395275 0.0336199 0.0286048 0.0241978 0.020032 0.0162144 0.0118733 0.0066998 0.0266736
0.0570042 0.0720148 0.0548008 0.0445267 0.0374108 0.0314212 0.0262426 0.0215129 0.0171237 0.0122938 0.00673994 0.0294687
0.0624131 0.0846781 0.0630157 0.0502508 0.0416159 0.0344722 0.0284331 0.0230664 0.0180348 0.0126802 0.00676989 0.0325995
0.0683352 0.0989528 0.071793 0.0562023 0.0456932 0.0373577 0.0304655 0.0243973 0.0187459 0.012943 0.00672023 0.0357218
0.07482 0.11306 0.0795975 0.0612331 0.0487401 0.0394214 0.0317627 0.0250761 0.0189411 0.0129056 0.00650919 0.0381668
0.0819194 0.124362 0.0844912 0.0639324 0.0498619 0.0399876 0.0317526 0.0247551 0.018372 0.012404 0.00607218 0.0391965
0.0896923 0.131254 0.0858078 0.0638318 0.049051 0.0389535 0.0303987 0.023486 0.0171451 0.0114224 0.00545954 0.0386523
0.0982029 0.135628 0.0856622 0.0624879 0.047501 0.0372085 0.0285591 0.0218863 0.0157511 0.0102825 0.00477351 0.0374309
0.107522 0.142818 0.0878436 0.0625961 0.0469653 0.0361719 0.0273731 0.0207482 0.0147044 0.00937054 0.00421687 0.0370133
0.117724 0.157204 0.0938862 0.0653059 0.0481562 0.0364137 0.0272239 0.0202611 0.0141119 0.00880651 0.00386514 0.0380587
0.128895 0.176425 0.100614 0.0688685 0.0497059 0.0369509 0.027245 0.019921 0.0136827 0.00841002 0.00360334 0.0395906
0.141126 0.190444 0.102916 0.0695996 0.049301 0.0362231 0.0262196 0.0189857 0.0128841 0.00778707 0.00324946 0.0396748
0.154517 0.194056 0.101103 0.0664676 0.0466825 0.0336272 0.0240985 0.017347 0.011596 0.00685221 0.00274677 0.0378518
0.169179 0.198465 0.101223 0.0644279 0.0443015 0.03142 0.022198 0.0156472 0.0102916 0.00594214 0.00229449 0.0363179
0.185231 0.211789 0.102131 0.0642754 0.0433962 0.030171 0.0209735 0.0143765 0.00930093 0.00531767 0.00200256 0.0358786
0.202809 0.22445 0.101938 0.0630722 0.041904 0.0283176 0.0196167 0.0133936 0.00846978 0.0047471 0.00174299 0.0351801
0.222053 0.230835 0.102407 0.0610018 0.0395288 0.0263351 0.0179398 0.0120896 0.00755306 0.00411909 0.00144985 0.0339151
0.243122 0.238219 0.09992 0.0583925 0.0372926 0.0244692 0.0162285 0.010615 0.00652351 0.00351145 0.00119304 0.0324126
0.266194 0.249218 0.098696 0.0561965 0.0351186 0.0222896 0.0148189 0.0095796 0.00574341 0.00302198 0.00100316 0.0312996
0.291452 0.254858 0.0971441 0.0536574 0.0327758 0.0205268 0.0132868 0.0083855 0.00498909 0.00254901 0.000818927 0.029896
0.319107 0.26426 0.0943703 0.0505622 0.030328 0.018581 0.0118542 0.00737141 0.00423887 0.00213384 0.000674852 0.0285135
0.349385 0.270747 0.0918598 0.0477396 0.0279393 0.0167954 0.0105409 0.00641678 0.00362382 0.00178669 0.000553872 0.0271404
0.38254 0.278349 0.0885892 0.0447035 0.0255124 0.0150643 0.009262 0.00553544 0.00304059 0.00147894 0.000454198 0.0257497
0.418839 0.284837 0.0852533 0.0417691 0.0232545 0.0134271 0.00812025 0.00474803 0.00257634 0.00123002 0.00037628 0.0244195
0.458582 0.292265 0.082015 0.039053 0.0211777 0.0119844 0.00708977 0.00407942 0.00217354 0.00103158 0.000311508 0.0232281
0.502097 0.298098 0.0783231 0.0361115 0.0190952 0.0105405 0.00611486 0.00346285 0.00183548 0.000857671 0.000257138 0.0219614
0.54974 0.304323 0.0745832 0.0332584 0.0171367 0.00922756 0.00525149 0.00294549 0.00154263 0.00070929 0.000212773 0.0207742
0.601904 0.31006 0.0706885 0.0304605 0.0152529 0.00801088 0.00450315 0.00250619 0.00129161 0.000588945 0.000176934 0.0196256
0.659019 0.315376 0.0667526 0.0277637 0.0135232 0.00696495 0.0038624 0.0021352 0.00108227 0.000492747 0.000147784 0.0185485
0.721552 0.320694 0.0629163 0.0252155 0.0119482 0.00604006 0.00332093 0.00180644 0.000909829 0.000412281 0.000123762 0.0175475
0.790019 0.325984 0.0590315 0.0228206 0.0105237 0.00524825 0.00284181 0.00152602 0.000764025 0.000344656 0.000103499 0.0166091
0.864984 0.331222 0.0552441 0.0206135 0.00925306 0.00454319 0.0024245 0.0012872 0.000641442 0.000287982 8.64405e-05 0.0157362
0.947061 0.336308 0.0514563 0.0185584 0.0081151 0.00390648 0.00206118 0.00107983 0.000533502 0.000238945 7.22545e-05 0.0149058
1.03693 0.341293 0.0477417 0.0166555 0.00707807 0.0033364 0.00173939 0.000899893 0.00044189 0.000198018 6.01062e-05 0.0141182
